store_key,store_id,store_name,province_id,province_name
287,14665,BHX_NAN_DCH - Diễn Ngọc,1016,Tỉnh Nghệ An
288,28674,BHX_VLO_HMY - Hòa Lợi,1030,Tỉnh Vĩnh Long
289,28604,BHX_NAN_DLU - Phan Bội Châu ( Đô Lương ),1016,Tỉnh Nghệ An
290,30010,BHX_HPH_HAN - Hùng Vương ( Quán Toan),1012,Thành phố Hải Phòng
291,14795,BHX_LAN_CTH - Hoà Phú,1028,Tỉnh Tây Ninh
292,5662,BHX_KGI_GRI - Ấp Đồng Tràm (Long Thạnh),1031,Tỉnh An Giang
293,7672,BHX_HCM_CCH - 143 TL15 (Phú Hòa Đông),1027,Thành phố Hồ Chí Minh
294,6442,BHX_BDU_BTU - Thửa 371 Đất Cuốc,1027,Thành phố Hồ Chí Minh
295,1992,BHX_HCM_BTA - 164 Bùi Tư Toàn,1027,Thành phố Hồ Chí Minh
296,6264,BHX_CMA_CMA - 80 Phạm Hồng Thám,1033,Tỉnh Cà Mau
297,14346,BHX_QNG_DPH - 379 Nguyễn Nghiêm,1021,Tỉnh Quảng Ngãi
298,7823,BHX_KGI_UMT - Minh Kiên (Minh Thuận),1031,Tỉnh An Giang
299,6312,BHX_BTH_HTA - Khu phố 2 (Chợ Tân Minh),1025,Tỉnh Lâm Đồng
300,9307,BHX_AGI_LXU - Mỹ Hòa Hưng,1031,Tỉnh An Giang
301,1975,BHX_HCM_TPH - 3 Sơn Kỳ,1027,Thành phố Hồ Chí Minh
302,5048,BHX_TGI_GCD - Thửa 28 Vàm Láng,1029,Tỉnh Đồng Tháp
303,28900,BHX_HYE_VQU - Kho DC Thái Bình (Đổi -Trả NCC),1013,Tỉnh Hưng Yên
304,28262,BHX_HCM_BDO - 1438B Phạm Thế Hiển OFF,1027,Thành phố Hồ Chí Minh
305,5353,BHX_TGI_MTH - Thửa 39 Phường 8,1029,Tỉnh Đồng Tháp
306,30102,BHX_HPH_NDN - Hiến Thành,1012,Thành phố Hải Phòng
307,3999,BHX_HCM_BTA - 159 Chiến Lược,1027,Thành phố Hồ Chí Minh
308,6330,BHX_TGI_GCO - 65 Đồng Khởi,1029,Tỉnh Đồng Tháp
309,29949,BHX_HCM_AHD - 468 Phạm Văn Chiêu,1027,Thành phố Hồ Chí Minh
310,29909,BHX_AGI_VHA - Vĩnh Nhuận,1031,Tỉnh An Giang
311,5020,BHX_AGI_APH - Lô số 9 Quốc Thái,1031,Tỉnh An Giang
312,28611,BHX_NBI_XTR - Xuân Trường (Chợ Cầu Cụ),1014,Tỉnh Ninh Bình
313,30080,BHX_QTR_BDO - Trung Thôn,1018,Tỉnh Quảng Trị
314,8922,BHX_KGI_RGI - 236 Huỳnh Tấn Phát,1031,Tỉnh An Giang
315,28647,BHX_KHO_CLA - Cam Hiệp Nam,1023,Tỉnh Khánh Hòa
316,7277,BHX_HCM_TDU - 419 Kha Vạn Cân,1027,Thành phố Hồ Chí Minh
317,5661,BHX_TGI_CLA - Ấp 12 Long Trung,1029,Tỉnh Đồng Tháp
318,15758,BHX_GLA_HPH - 11 Nơ Trang Long,1022,Tỉnh Gia Lai
319,5803,BHX_HCM_TDU - 6 Lò Lu,1027,Thành phố Hồ Chí Minh
320,14761,BHX_HCM_Q03 - 45-47 Trần Quang Diệu,1027,Thành phố Hồ Chí Minh
321,5153,BHX_STR_CTH - Thửa 543 An Hiệp,1032,Thành phố Cần Thơ
322,14579,BHX_THO_THO - Đông Thọ,1015,Tỉnh Thanh Hóa
323,7212,BHX_BTH_HTN - Kho DC Hàm Thuận Nam (Đổi -Trả NCC),1025,Tỉnh Lâm Đồng
324,6864,BHX_TGI_CTH - Tân Hòa (Chợ Tân Hương),1029,Tỉnh Đồng Tháp
325,15462,BHX_DNA_LCH - 16 Phan Văn Định,1020,Thành phố Đà Nẵng
326,30155,BHX_VLO_QDI - Cầu Đúc,1030,Tỉnh Vĩnh Long
327,8602,BHX_HCM_BCH - Quốc Lộ 50 (Đa Phước),1027,Thành phố Hồ Chí Minh
328,5046,BHX_HCM_HMO - 32/9A Tiền Lân,1027,Thành phố Hồ Chí Minh
329,7821,BHX_HCM_Q07 - 524B Lê Văn Lương,1027,Thành phố Hồ Chí Minh
330,6134,BHX_CTH_BTH - Thửa 292 Bình Phó A,1032,Thành phố Cần Thơ
331,15774,BHX_LDO_HTH - Xuân An,1025,Tỉnh Lâm Đồng
332,28937,BHX_HYE_ASA -  An Đồng,1013,Tỉnh Hưng Yên
333,15615,BHX_HCM_Q07 - 163 Trần Trọng Cung,1027,Thành phố Hồ Chí Minh
334,3682,BHX_BDU_TUY - Thửa 758 Đường DT747B (Thái Hòa),1027,Thành phố Hồ Chí Minh
335,4990,BHX_BPH_CTH - Thửa 986 QL14 Minh Lập,1026,Tỉnh Đồng Nai
336,5143,BHX_BTR_BTR - Thửa 224 Phú Hưng (Chợ Giữa),1030,Tỉnh Vĩnh Long
337,14275,BHX_HCM_BTH - 96 Đặng Thuỳ Trâm,1027,Thành phố Hồ Chí Minh
338,6841,BHX_BTR_BDA - Thửa 198 Bình Thới,1030,Tỉnh Vĩnh Long
339,4961,BHX_AGI_CTH - Thửa 737 Cần Thạnh,1031,Tỉnh An Giang
340,15106,BHX_HCM_Q12 - 23 Bùi Công Trừng,1027,Thành phố Hồ Chí Minh
341,4271,BHX_BPH_DPH - Thửa 243 ĐT741 Ấp Chợ,1026,Tỉnh Đồng Nai
342,14650,BHX_HCM_BTH - 58 Lê Văn Duyệt,1027,Thành phố Hồ Chí Minh
343,28219,BHX_GLA_PLK - Lê Lợi,1022,Tỉnh Gia Lai
344,30149,BHX_KHH_DKH - Kho Đóng Gói Diên Khánh (HUB),1023,Tỉnh Khánh Hòa
345,10053,BHX_DTH_TBI - Thanh Bình,1029,Tỉnh Đồng Tháp
346,14356,BHX_GLA_MYA - Kon Dơng,1022,Tỉnh Gia Lai
347,14471,BHX_TGI_MTH - 152 Lý Thường Kiệt,1029,Tỉnh Đồng Tháp
348,15523,BHX_BDI_PMY - Quang Trung,1022,Tỉnh Gia Lai
349,2423,BHX_HCM_HMO - 93/8A Ấp Mỹ Hòa 1,1027,Thành phố Hồ Chí Minh
350,6811,BHX_BPH_BLO - Trần Hưng Đạo,1026,Tỉnh Đồng Nai
351,4220,BHX_HCM_TBI - 66-66A-68A Thân Nhân Trung,1027,Thành phố Hồ Chí Minh
352,4547,BHX_HCM_NBE - 514C Nguyễn Văn Tạo,1027,Thành phố Hồ Chí Minh
353,4819,BHX_TGI_CBE - Thửa 94 Tân Hưng (Chợ Tân Thanh),1029,Tỉnh Đồng Tháp
354,8955,BHX_DON_BHO - Thửa 67 Hóa An,1026,Tỉnh Đồng Nai
355,7775,BHX_DNG_GNG - Thửa 273 Gia Nghĩa,1025,Tỉnh Lâm Đồng
356,6680,BHX_TGI_GCT - Thạnh Lạc Đông (Thạnh Nhựt),1029,Tỉnh Đồng Tháp
357,4723,BHX_BPH_DPH - Thửa 235 Tân Lập,1026,Tỉnh Đồng Nai
358,4880,BHX_HCM_TPH - 247 Khuông Việt,1027,Thành phố Hồ Chí Minh
359,14656,BHX_GLA_PLK - 47D Nguyễn Trãi,1022,Tỉnh Gia Lai
360,14132,BHX_DNA_STR - Trần Duy Chiến,1020,Thành phố Đà Nẵng
361,10444,BHX_LAN_TAN - Phường 2,1028,Tỉnh Tây Ninh
362,8344,BHX_DON_LTH - Thửa 06 Cẩm Đường,1026,Tỉnh Đồng Nai
363,8835,BHX_VLO_LHO - Đồng Phú,1030,Tỉnh Vĩnh Long
364,28166,BHX_NBI_DHL - Chợ Vệ,1014,Tỉnh Ninh Bình
365,14693,BHX_TTH_HUE - 87 Nguyễn Chí Thanh,1019,Thành phố Huế
366,6110,BHX_LDO_BLO - 2 Nguyễn Thái Học,1025,Tỉnh Lâm Đồng
367,9281,BHX_HCM_Q11 - 423/30/30A Lạc Long Quân,1027,Thành phố Hồ Chí Minh
368,8668,BHX_DLA_EKA - Ea Knốp,1024,Tỉnh Đắk Lắk
369,6069,BHX_CMA_CMA - Huỳnh Ngọc Điệp,1033,Tỉnh Cà Mau
370,4324,BHX_VLO_VLO - 74 Đường 2 Tháng 9,1030,Tỉnh Vĩnh Long
371,15031,BHX_HCM_GVA - 12 đường số 8,1027,Thành phố Hồ Chí Minh
372,10774,BHX_LAN_CDU - Kho Cần Đước (HUB),1028,Tỉnh Tây Ninh
373,14008,BHX_HCM_BCH - Nguyễn Văn Linh (HUB),1027,Thành phố Hồ Chí Minh
374,6474,BHX_BDU_DAN - Thửa 312B Tân Phước,1027,Thành phố Hồ Chí Minh
375,9101,BHX_CTH_NKI - Đinh Tiên Hoàng,1032,Thành phố Cần Thơ
376,4585,BHX_HCM_HMO - 62/20 Quang Trung,1027,Thành phố Hồ Chí Minh
377,28084,BHX_QNG_NHA - Hành Thuận,1021,Tỉnh Quảng Ngãi
378,10462,BHX_HCM_BCH - Kho XLCL Trần Đại Nghĩa,1027,Thành phố Hồ Chí Minh
379,3093,BHX_HCM_TDU - 248 Nguyễn Văn Tăng,1027,Thành phố Hồ Chí Minh
380,7028,BHX_BPH_PLO - Đường 3/2,1026,Tỉnh Đồng Nai
381,14175,BHX_DNA_CLE - Văn Tiến Dũng,1020,Thành phố Đà Nẵng
382,28217,BHX_QNG_TCA -  Trà Câu,1021,Tỉnh Quảng Ngãi
383,4833,BHX_BDU_DAN - Thửa 4370 Khu Phố Thắng Lợi,1027,Thành phố Hồ Chí Minh
384,4072,BHX_DON_BHO - 22/79 KP2 Hố Nai,1026,Tỉnh Đồng Nai
385,4927,BHX_LAN_DHO - Thửa 315 Mỹ Hạnh Bắc,1028,Tỉnh Tây Ninh
386,6993,BHX_DON_TPH - 2240 Phú Lâm,1026,Tỉnh Đồng Nai
387,28548,BHX_HCM_NBE - 1307 Lê Văn Lương,1027,Thành phố Hồ Chí Minh
388,6740,BHX_DON_LTH - Ấp 2 Bàu Cạn,1026,Tỉnh Đồng Nai
389,6582,BHX_HCM_TDU - 227 Đình Phong Phú,1027,Thành phố Hồ Chí Minh
390,9305,BHX_KGI_HTI - 2 Tháng 9,1031,Tỉnh An Giang
391,3255,BHX_HCM_TDU - 39 Lê Văn Chí,1027,Thành phố Hồ Chí Minh
392,28726,BHX_CTH_BTH - Nguyễn Việt Dũng,1032,Thành phố Cần Thơ
393,4766,BHX_TVI_TVI - 70 Hùng Vương,1030,Tỉnh Vĩnh Long
394,2208,BHX_HCM_Q12 - 171 Hà Đặc,1027,Thành phố Hồ Chí Minh
395,9253,BHX_HCM_BTH - 801/89 Xô Viết Nghệ Tĩnh,1027,Thành phố Hồ Chí Minh
396,15684,BHX_DNA_TBO - La Tháp,1020,Thành phố Đà Nẵng
397,28826,BHX_LDO_NCO - Trạm Sang Xe Đắk Nông,1025,Tỉnh Lâm Đồng
398,10485,BHX_CMA_CMA - 232 Lý Văn Lâm,1033,Tỉnh Cà Mau
399,6417,BHX_VLO_TBI - Bình Ninh (Chợ Ba Phố),1030,Tỉnh Vĩnh Long
400,4483,"BHX_HGI_VTH - Thửa 270, 291 và 292 Phường 1 Vị Thanh",1032,Thành phố Cần Thơ
401,14279,BHX_BDI_QNH - Đống Đa,1022,Tỉnh Gia Lai
402,30127,BHX_CTH_TLT - Trường Long A,1032,Thành phố Cần Thơ
403,9153,BHX_STR_VCH - Thửa 276 Phường 01 ( Chợ Vĩnh Châu),1032,Thành phố Cần Thơ
404,14583,BHX_THO_QXU - Quảng Lưu,1015,Tỉnh Thanh Hóa
405,2272,BHX_HCM_TBI - 633 Phạm Văn Bạch,1027,Thành phố Hồ Chí Minh
406,6393,BHX_BDU_TDM - Thửa 332 Hiệp Thành,1027,Thành phố Hồ Chí Minh
407,28711,BHX_TNI_HKH - Hoà Khánh Đông,1028,Tỉnh Tây Ninh
408,6796,BHX_TNI_BCA - Lợi Thuận (Chợ Bàu Gõ),1028,Tỉnh Tây Ninh
409,6378,BHX_DLA_KPA - Chợ Km38 (Ea Phê),1024,Tỉnh Đắk Lắk
410,14343,BHX_BDI_PMY - Bình Dương,1022,Tỉnh Gia Lai
411,5239,BHX_TGI_CGA - 81 Chợ Gạo,1029,Tỉnh Đồng Tháp
412,3370,BHX_HCM_BCH - F1/68 Hưng Long,1027,Thành phố Hồ Chí Minh
413,5314,BHX_DTH_TNO - Thửa 2282 An Long,1029,Tỉnh Đồng Tháp
414,4500,BHX_TNI_TBA - Thửa 376 An Tịnh (Chợ Suối Sâu),1028,Tỉnh Tây Ninh
415,5897,BHX_KGI_GRI - DT993 Giồng Riềng,1031,Tỉnh An Giang
416,7664,BHX_STR_STR - 2 Văn Ngọc Chính,1032,Thành phố Cần Thơ
417,14385,BHX_DNA_TKH - 707 Trần Cao Vân,1020,Thành phố Đà Nẵng
418,4623,BHX_LAN_TTH - Thửa 697 Tân Thạnh,1028,Tỉnh Tây Ninh
419,1699,BHX_HCM_BTA - 19/97B Đường Lô Tư,1027,Thành phố Hồ Chí Minh
420,9481,BHX_BDU_BCA - Chánh Phú Hòa,1027,Thành phố Hồ Chí Minh
421,4504,BHX_BDU_DAN - 77-79 Bình Đường,1027,Thành phố Hồ Chí Minh
422,28200,BHX_NBI_KSO - Quy Hậu,1014,Tỉnh Ninh Bình
423,14949,BHX_GLA_CPU - 293 Hùng Vương,1022,Tỉnh Gia Lai
424,15634,BHX_HTI_HTI - 154 Hà Huy Tâp,1017,Tỉnh Hà Tĩnh
425,6970,BHX_HCM_NBE - 42 Lê Văn Lương,1027,Thành phố Hồ Chí Minh
426,30098,BHX_LDO_TTH - Tân Thuận,1025,Tỉnh Lâm Đồng
427,6306,BHX_HCM_GVA - 111 Nguyễn Văn Nghi OFF,1027,Thành phố Hồ Chí Minh
428,6584,BHX_KHH_CRA - Hùng Vương (Chợ Số 9),1023,Tỉnh Khánh Hòa
429,5219,BHX_BDU_DAN - Thửa 1850 Bình Thung 2,1027,Thành phố Hồ Chí Minh
430,14807,BHX_LDO_BLO - 1197 Trần Phú,1025,Tỉnh Lâm Đồng
431,5458,BHX_HCM_BTA - 90 Bùi Dương Lịch,1027,Thành phố Hồ Chí Minh
432,14604,BHX_BDU_BCA - Mỹ Phước ( Thới Hoà),1027,Thành phố Hồ Chí Minh
433,30233,BHX_VLO_LCH - Hưng Đạo Vương,1030,Tỉnh Vĩnh Long
434,9121,BHX_BDU_DTI - Long Hòa,1027,Thành phố Hồ Chí Minh
435,28087,BHX_HTI_HHT - Nam Bình,1017,Tỉnh Hà Tĩnh
436,28282,BHX_DTH_HLO - Hoà Long OFF,1029,Tỉnh Đồng Tháp
437,6286,BHX_BPH_BDA - Thôn 6 Minh Hưng,1026,Tỉnh Đồng Nai
438,4430,BHX_TGI_GCD - Thửa 431 và 433 Tân Tây,1029,Tỉnh Đồng Tháp
439,10067,BHX_BDU_DAN - Tân Đông Hiệp,1027,Thành phố Hồ Chí Minh
440,28641,BHX_QTR_DSO - Đồng Sơn,1018,Tỉnh Quảng Trị
441,8730,BHX_HCM_BCH - E4/1 Tân Túc,1027,Thành phố Hồ Chí Minh
442,15621,BHX_GLA_PLK - 144 Quyết Tiến,1022,Tỉnh Gia Lai
443,10037,BHX_LAN_THU - Hưng Điền B,1028,Tỉnh Tây Ninh
444,5292,BHX_BTH_LGI - Khu Phố 2 (Chợ Tân An),1025,Tỉnh Lâm Đồng
445,14836,BHX_HTI_HTI - 63 Nguyễn Chí Thanh,1017,Tỉnh Hà Tĩnh
446,5812,BHX_BTH_BBI - Thửa 64 Lương Tây,1025,Tỉnh Lâm Đồng
447,3669,BHX_HCM_BTA - 43A Bình Thành,1027,Thành phố Hồ Chí Minh
448,1418,BHX_HCM_BTA - 29 Ao Đôi,1027,Thành phố Hồ Chí Minh
449,30045,BHX_HCM_BHU - E11/305 Ấp 5,1027,Thành phố Hồ Chí Minh
450,6743,BHX_HCM_TBI - 718 Âu Cơ,1027,Thành phố Hồ Chí Minh
451,29910,BHX_AGI_DMY - Định Thành (Chợ Kênh F),1031,Tỉnh An Giang
452,5980,BHX_HCM_TDU - 12/102 Man Thiện,1027,Thành phố Hồ Chí Minh
453,6022,BHX_HCM_CGI - 375/2 Đào Cử,1027,Thành phố Hồ Chí Minh
454,6075,BHX_HGI_VTH - Lê Hồng Phong,1032,Thành phố Cần Thơ
455,13659,BHX_HCM_PNH - 24 Đoàn Thị Điểm,1027,Thành phố Hồ Chí Minh
456,4643,BHX_DTH_TBI - Thửa 68 Bình Trung (Chợ Bình Thành),1029,Tỉnh Đồng Tháp
457,5029,BHX_BDU_PGI - Thửa 211 Phước Hòa,1027,Thành phố Hồ Chí Minh
458,5336,BHX_BDU_BBA - Thửa 22 Trừ Văn Thố,1027,Thành phố Hồ Chí Minh
459,28194,BHX_HTI_TXU - Thạch Xuân ( Chợ Đồn),1017,Tỉnh Hà Tĩnh
460,28797,BHX_NBI_VTH -  Cát Đằng,1014,Tỉnh Ninh Bình
461,8595,BHX_BDU_APH - Kho Thuận An (HUB),1027,Thành phố Hồ Chí Minh
462,8847,BHX_AGI_TSO - Vĩnh Trạch,1031,Tỉnh An Giang
463,1610,BHX_HCM_BTA - 456 Lê Văn Quới,1027,Thành phố Hồ Chí Minh
464,14971,BHX_QNA_HAN - Thanh Hà,1020,Thành phố Đà Nẵng
465,9452,BHX_DTH_HNG - An Thạnh,1029,Tỉnh Đồng Tháp
466,14666,BHX_HCM_TDU - 192 Man Thiện,1027,Thành phố Hồ Chí Minh
467,13846,BHX_DON_LKH - Hàng Gòn,1026,Tỉnh Đồng Nai
468,4968,BHX_DTH_SDE - Thửa 665 An Hòa (Chợ Nàng Hai),1029,Tỉnh Đồng Tháp
469,8588,BHX_HCM_HMO - Thửa 383 Tân Hiệp,1027,Thành phố Hồ Chí Minh
470,28847,BHX_TNI_NHL - Tân Lập,1028,Tỉnh Tây Ninh
471,10449,BHX_BDU_TAN - Kho XLCL Thuận An,1027,Thành phố Hồ Chí Minh
472,14815,BHX_HCM_TDU - 40 Dân Chủ,1027,Thành phố Hồ Chí Minh
473,28924,BHX_THO_KTA - Kim Tân,1015,Tỉnh Thanh Hóa
474,4345,BHX_HCM_BTA - 135B -135C Bình Long,1027,Thành phố Hồ Chí Minh
475,3399,BHX_HCM_Q06 - 43A Tân Hòa Đông,1027,Thành phố Hồ Chí Minh
476,14519,BHX_THO_SSO - Bắc Sơn,1015,Tỉnh Thanh Hóa
477,2192,BHX_HCM_BTA - 6 Đường Số 40,1027,Thành phố Hồ Chí Minh
478,14349,BHX_QNG_QNG - Tịnh Khê,1021,Tỉnh Quảng Ngãi
479,28614,BHX_CMA_TVT - Trần Hợi (ẤP 10A),1033,Tỉnh Cà Mau
480,6781,BHX_CMA_UMI - Khóm 4 U Minh,1033,Tỉnh Cà Mau
481,6153,BHX_DTH_LVO - Khánh An (Chợ Mương Điều),1029,Tỉnh Đồng Tháp
482,14136,BHX_HCM_TDU - 59 đường số 1,1027,Thành phố Hồ Chí Minh
483,15849,BHX_THO_TPH - Thọ Phú,1015,Tỉnh Thanh Hóa
484,9078,BHX_DLA_MDR - Thửa số 01 Nguyễn Tất Thành,1024,Tỉnh Đắk Lắk
485,15646,BHX_HTI_LHA - Ích Hậu,1017,Tỉnh Hà Tĩnh
486,6381,BHX_CTH_VTH - Phụng Quới A (Thạnh An),1032,Thành phố Cần Thơ
487,14958,BHX_HTI_CXU - Cẩm Lộc,1017,Tỉnh Hà Tĩnh
488,27950,BHX_QTR_CVI - Cửa Việt,1018,Tỉnh Quảng Trị
489,28854,BHX_VLO_LNA - Lưu Nghiệp Anh,1030,Tỉnh Vĩnh Long
490,6226,BHX_BDU_DAN - Thửa 2266 Bình Đường 1,1027,Thành phố Hồ Chí Minh
491,5461,BHX_VLO_LHO - 214/18 Phú Long,1030,Tỉnh Vĩnh Long
492,28731,BHX_DON_XDI - Bảo Hòa,1026,Tỉnh Đồng Nai
493,5157,BHX_KGI_CTH - Thửa 88 Tà Niên,1031,Tỉnh An Giang
494,14395,BHX_KHH_NTR - Phước Hải,1023,Tỉnh Khánh Hòa
495,6519,BHX_BPH_PLO - ĐT741 Thác Mơ,1026,Tỉnh Đồng Nai
496,4741,BHX_AGI_CMO - Thửa 113 Long Điền B (Chợ Bà Vệ),1031,Tỉnh An Giang
497,14661,BHX_NAN_VIN - Phan Bội Châu (CC Arita),1016,Tỉnh Nghệ An
498,30324,BHX_HCM_BLO - TĐN Bình Lợi 2 ( HUB ),1027,Thành phố Hồ Chí Minh
499,5163,BHX_DTH_LVU - Thửa 1199 Tân Thành,1029,Tỉnh Đồng Tháp
500,6042,BHX_CTH_NKI - 116A/3 Trần Vĩnh Kiết,1032,Thành phố Cần Thơ
501,28108,BHX_HCM_XTS - 14/6 Nguyễn Văn Bứa,1027,Thành phố Hồ Chí Minh
502,14351,BHX_PYE_SCA - Xuân Yên,1024,Tỉnh Đắk Lắk
503,7790,BHX_HCM_BCH - C9/3A Phạm Hùng,1027,Thành phố Hồ Chí Minh
504,5065,BHX_HCM_GVA - 75 Đường Số 3,1027,Thành phố Hồ Chí Minh
505,28620,BHX_NBI_NDI - 276 Trần Thánh Tông,1014,Tỉnh Ninh Bình
506,5346,BHX_NTH_PRA - 384 Thống Nhất (Mỹ Hương),1023,Tỉnh Khánh Hòa
507,4480,BHX_DON_TBO - 595 An Chu,1026,Tỉnh Đồng Nai
508,28204,BHX_DNA_HXU - Bùi Trang Chước,1020,Thành phố Đà Nẵng
509,28193,BHX_HCM_APH - An Phú,1027,Thành phố Hồ Chí Minh
510,4780,BHX_LAN_TTH - Thửa 2526 Mỹ An (Chợ Bắc Đông),1028,Tỉnh Tây Ninh
511,4721,BHX_BTR_MCN - Thửa 743 An Lộc Thị,1030,Tỉnh Vĩnh Long
512,6410,BHX_DON_BHO - 124B Tân Hạnh,1026,Tỉnh Đồng Nai
513,8534,BHX_DNG_KNO - Thửa 202 Quốc Lộ 28,1025,Tỉnh Lâm Đồng
514,4511,BHX_DON_LTH - 620H Lê Duẩn (Chợ Mới Long Thành),1026,Tỉnh Đồng Nai
515,4713,BHX_BDU_BCA - Thửa 1781 Thới Hòa,1027,Thành phố Hồ Chí Minh
516,29783,BHX_AGI_NCH - Ngọc Thuận,1031,Tỉnh An Giang
517,116,BHX_HCM_TPH - 195 Dương Văn Dương,1027,Thành phố Hồ Chí Minh
518,30156,BHX_VLO_HMY - Kim Hoà,1030,Tỉnh Vĩnh Long
519,14774,BHX_QNA_NSO - TT Trung Phước,1020,Thành phố Đà Nẵng
520,28188,BHX_DTH_ATT - Bình Phục Nhứt,1029,Tỉnh Đồng Tháp
521,29950,BHX_HCM_CHU - 783 Tạ Quang Bửu,1027,Thành phố Hồ Chí Minh
522,13820,BHX_TGI_MTH - Kho Lạnh Trần Đại Nghĩa (HUB),1029,Tỉnh Đồng Tháp
523,15568,BHX_BDI_HAN - Tăng Bạt Hổ,1022,Tỉnh Gia Lai
524,6407,BHX_DLA_CMG - Thôn 5 Ea Kiết,1024,Tỉnh Đắk Lắk
525,28277,BHX_AGI_GQU - Gò Quao,1031,Tỉnh An Giang
526,1561,BHX_HCM_BTA - 129 Đường số 4,1027,Thành phố Hồ Chí Minh
527,3376,BHX_HCM_CCH - 427B Tân Thạnh Đông,1027,Thành phố Hồ Chí Minh
528,14780,BHX_PYE_DHO - Hoà Vinh,1024,Tỉnh Đắk Lắk
529,5308,BHX_AGI_LXU - 407/12 Hà Hoàng Hổ,1031,Tỉnh An Giang
530,5082,BHX_DTH_TMU - Thửa 3227 Đốc Binh Kiều,1029,Tỉnh Đồng Tháp
531,6897,BHX_TNI_BCA - Long Châu (Long Khánh),1028,Tỉnh Tây Ninh
532,7214,BHX_BTH_HTN - Hàm Thuận Nam (HUB),1025,Tỉnh Lâm Đồng
533,14325,BHX_LDO_BLO - 461A Trần Phú,1025,Tỉnh Lâm Đồng
534,4651,BHX_BTR_BTR - Thửa 233 Sơn Đông,1030,Tỉnh Vĩnh Long
535,10018,BHX_TNI_BCA - Tiên Thuận,1028,Tỉnh Tây Ninh
536,15789,BHX_CTH_THU - Thạnh Lộc,1032,Thành phố Cần Thơ
537,8555,BHX_DNG_TDU - Thửa 386 Đắk Búk So,1025,Tỉnh Lâm Đồng
538,13246,BHX_HCM_TPH - 359 Tân Hương (HUB),1027,Thành phố Hồ Chí Minh
539,28945,BHX_HCM_DHO - Nguyễn Ngọc Lộc,1027,Thành phố Hồ Chí Minh
540,4364,BHX_BPH_DXO - Thửa 55-71-212 Võ Văn Tần,1026,Tỉnh Đồng Nai
541,14129,BHX_QNA_DLO - Phú Trung,1020,Thành phố Đà Nẵng
542,9125,BHX_HCM_Q08 - Cảng Sông Phú Định,1027,Thành phố Hồ Chí Minh
543,161,BHX_HCM_BTA - 20 Trương Phước Phan,1027,Thành phố Hồ Chí Minh
544,7173,BHX_LAN_DHO - Đức Hòa Đông,1028,Tỉnh Tây Ninh
545,7746,BHX_HCM_BCH - Thửa 655 Vĩnh Lộc A,1027,Thành phố Hồ Chí Minh
546,5333,BHX_BTH_BBI - Thửa 24 Chợ Lầu,1025,Tỉnh Lâm Đồng
547,14459,BHX_TVI_TVI -  105 Nguyễn Thị Minh Khai,1030,Tỉnh Vĩnh Long
548,5028,BHX_BTR_MCN - Thửa 2384 Bình Tây (Chợ Tân Trung),1030,Tỉnh Vĩnh Long
549,30046,BHX_HPH_NLB - Thanh Tùng ( Chợ Cầu Vồng ),1012,Thành phố Hải Phòng
550,5180,BHX_BDU_DAN - Thửa 3233 Đông Chiêu,1027,Thành phố Hồ Chí Minh
551,4493,BHX_BTR_CTH - Thửa 109 QL57C Tiên Tây Vàm,1030,Tỉnh Vĩnh Long
552,27987,BHX_DON_LHA - Chợ Long Tân,1026,Tỉnh Đồng Nai
553,9668,BHX_CTH_NKI - Cái Khế,1032,Thành phố Cần Thơ
554,14432,BHX_DON_BHO - Tam Phước,1026,Tỉnh Đồng Nai
555,29792,BHX_QTR_DHO - 3 Phạm Văn Đồng,1018,Tỉnh Quảng Trị
556,6332,BHX_CMA_TBI - Ấp 3 Tân Lộc,1033,Tỉnh Cà Mau
557,15566,BHX_LAN_BLU - Nguyễn Văn Tuôi,1028,Tỉnh Tây Ninh
558,2911,BHX_HCM_TDU - 65/10 Đường Số 5 (Linh Xuân),1027,Thành phố Hồ Chí Minh
559,7154,BHX_LAN_DHO - Ô 03 Hậu Nghĩa,1028,Tỉnh Tây Ninh
560,6557,BHX_DON_BHO - 438 Trần Văn Xã,1026,Tỉnh Đồng Nai
561,3829,BHX_BDU_DAN - 9/3 Lý Thường Kiệt,1027,Thành phố Hồ Chí Minh
562,4746,BHX_HCM_Q12 - 23C Đường TL13,1027,Thành phố Hồ Chí Minh
563,29929,BHX_HCM_VLA - 385A Ba Tháng Hai,1027,Thành phố Hồ Chí Minh
564,5727,BHX_BDU_TAN - Thửa 47 Đồng An 3,1027,Thành phố Hồ Chí Minh
565,2425,BHX_HCM_HMO - 33/4F Trung Mỹ (Tân Xuân),1027,Thành phố Hồ Chí Minh
566,14509,BHX_DNA_HCH - 346 Hoàng Diệu,1020,Thành phố Đà Nẵng
567,14535,BHX_HGI_CTA - TT Một Ngàn,1032,Thành phố Cần Thơ
568,14823,BHX_STR_TDE - Trung Bình (Chợ Bãi Giá),1032,Thành phố Cần Thơ
569,5015,BHX_BTR_GTR - Thửa 251 Đường Đô Thị (Chợ Giồng Trôm),1030,Tỉnh Vĩnh Long
570,8254,BHX_HCM_TDU - 34 Phước Long A,1027,Thành phố Hồ Chí Minh
571,4634,BHX_BDU_BCA - Thửa 1313 Phú Nghị,1027,Thành phố Hồ Chí Minh
572,4505,BHX_TGI_CGA - Thửa 91 Khu phố 2 Chợ Gạo,1029,Tỉnh Đồng Tháp
